"Category Id";"Category Name"
"1022922";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Bathroom Safety, Aids & Accessories"
"1022954";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Bedroom Aids & Accessories"
"1022968";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Dressing Aids"
"1022976";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Eating & Drinking Aids"
"1022983";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Hearing Aids, Amplifiers & Accessories"
"1022998";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Memory Aids"
"1022999";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Mobility Aids & Equipment"
"1023058";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Reaching Aids"
"1023059";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Telephone Signalers & Ringers"
"1023060";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Threshold & Wheelchair Ramps"
"1023063";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Visual Impairment Aids"
"1023074";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Arm Exercisers"
"1023075";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Exercise Balls & Accessories"
"1023076";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Exercise Putty"
"1023077";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Hand Exercisers"
"1023078";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Hip Replacement Recovery Kits"
"1023079";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Leg Exercisers"
"1023080";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Muscle Stimulators & Accessories"
"1023081";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Sensory Motor Aids"
"1023082";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Speech & Communication Aids"
"1023083";"Health & Beauty / Medical Supplies & Equipment / Occupational & Physical Therapy Aids / Traction Equipment"
"1024523";"Health & Beauty / Men's Grooming / Sunblock / Body Protection"
"1024524";"Health & Beauty / Men's Grooming / Sunblock / Face Protection"
"1024525";"Health & Beauty / Men's Grooming / Sunblock / Water Resistant"
"1023145";"Health & Beauty / Personal Care / Deodorants & Antiperspirants / Deodorants"
"1023147";"Health & Beauty / Personal Care / Hair Care / Conditioner"
"1023148";"Health & Beauty / Personal Care / Hair Care / Extensions, Wigs & Accessories"
"1023157";"Health & Beauty / Personal Care / Hair Care / Hair & Scalp Care"
"1023161";"Health & Beauty / Personal Care / Hair Care / Hair Accessories"
"1023169";"Health & Beauty / Personal Care / Hair Care / Hair Coloring Products"
"1023208";"Health & Beauty / Personal Care / Hair Care / Hair Loss Products"
"1023222";"Health & Beauty / Personal Care / Hair Care / Shampoo"
"1023228";"Health & Beauty / Personal Care / Hair Care / Styling Products"
"1023289";"Health & Beauty / Personal Care / Shave & Hair Removal / Men's"
"1023377";"Health & Beauty / Personal Care / Skin Care / Body"
"1023408";"Health & Beauty / Personal Care / Skin Care / Face"
"1023454";"Health & Beauty / Personal Care / Skin Care / Feet, Hands & Nails"
"1023486";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Games"
"1023487";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys"
"1023521";"Health & Beauty / Sexual Wellness / Bondage Gear & Accessories / Restraints"
"1023526";"Health & Beauty / Sexual Wellness / Safer Sex / Condoms"
"1023529";"Health & Beauty / Sexual Wellness / Safer Sex / Female Contraceptives"
"1023530";"Health & Beauty / Sexual Wellness / Safer Sex / Lubricants"
"1023559";"Health & Beauty / Sports Nutrition / Amino Acids / Creatine"
"1023562";"Health & Beauty / Sports Nutrition / Amino Acids / L-Glutamine"
"1023572";"Health & Beauty / Sports Nutrition / Endurance & Energy / Drinks"
"1023578";"Health & Beauty / Sports Nutrition / Endurance & Energy / Supplements"
"1023598";"Health & Beauty / Sports Nutrition / Nutrition Bars / Endurance & Energy Bars"
"1023601";"Health & Beauty / Sports Nutrition / Nutrition Bars / Weight Loss Bars"
"1023610";"Health & Beauty / Sports Nutrition / Protein / Powders"
"1023627";"Health & Beauty / Sports Nutrition / Supplement Stacks / Muscle Building"
"1023740";"Health & Beauty / Vitamins & Dietary Supplements / Minerals / Collagen"
"1014875";"Home & Office / Appliances / Cooking Appliances / Cook Top"
"1014882";"Home & Office / Appliances / Cooking Appliances / Cookers"
"1014891";"Home & Office / Appliances / Cooking Appliances / Cooking Appliance Accessories"
"1014894";"Home & Office / Appliances / Cooking Appliances / Kitchen Bundle"
"1014896";"Home & Office / Appliances / Small Appliances / Beverage Preparation"
"1014898";"Home & Office / Appliances / Small Appliances / Bundle"
"1014899";"Home & Office / Appliances / Small Appliances / Ironing & Laundry"
"1014901";"Home & Office / Appliances / Small Appliances / Mixing & Blending"
"1014903";"Home & Office / Appliances / Small Appliances / Other Small Appliances"
"1014905";"Home & Office / Appliances / Small Appliances / Vacuum Cleaners"
"1018254";"Home & Office / Arts, Crafts & Sewing / Gift Wrapping Supplies / Gift Bags"
"1018340";"Home & Office / Arts, Crafts & Sewing / Painting, Drawing & Art Supplies / Art Paper"
"1018370";"Home & Office / Arts, Crafts & Sewing / Painting, Drawing & Art Supplies / Drawing"
"1018515";"Home & Office / Arts, Crafts & Sewing / Scrapbooking & Stamping / Paper Punches"
"1018574";"Home & Office / Arts, Crafts & Sewing / Sewing / Sewing Machine Parts & Accessories"
"1018581";"Home & Office / Arts, Crafts & Sewing / Sewing / Sewing Notions & Supplies"
"1014910";"Home & Office / Home & Furniture / Furniture / Game Room Furniture"
"1014913";"Home & Office / Home & Furniture / Furniture / Home Office Furniture"
"1014916";"Home & Office / Home & Furniture / Furniture / Kitchen & Dining Furniture"
"1014919";"Home & Office / Home & Furniture / Kitchen & Dining / Kitchen Tools & Accessories"
"1014924";"Home & Office / Home & Furniture / Lighting / Decorative Ceiling Light"
"1014926";"Home & Office / Home & Furniture / Lighting / Decorative Lamp"
"1014928";"Home & Office / Home & Furniture / Lighting / Lighting Bulbs & Component"
"1017981";"Home & Office / Home & Furniture / Stationery / Office Products"
"1014933";"Home & Office / Home & Furniture / Storage & Organization / Bathroom Storage & Organization"
"1014937";"Home & Office / Home & Furniture / Storage & Organization / Clothing & Wardrobe Organization"
"1014939";"Home & Office / Home & Furniture / Storage & Organization / Kitchen Storage"
"1012580";"Home & Office / Home & Kitchen / Bath / Bath Rugs"
"1012581";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories"
"1012644";"Home & Office / Home & Kitchen / Bath / Bathroom Shelves"
"1012645";"Home & Office / Home & Kitchen / Bath / Kids' Bath"
"1012667";"Home & Office / Home & Kitchen / Bath / Towels"
"1012679";"Home & Office / Home & Kitchen / Bedding / Bed Pillows & Positioners"
"1012691";"Home & Office / Home & Kitchen / Bedding / Bedding Accessories"
"1012699";"Home & Office / Home & Kitchen / Bedding / Bedding Sets & Collections"
"1012705";"Home & Office / Home & Kitchen / Bedding / Bedspreads, Coverlets & Sets"
"1012707";"Home & Office / Home & Kitchen / Bedding / Blankets & Throws"
"1012711";"Home & Office / Home & Kitchen / Bedding / Comforters & Sets"
"1012713";"Home & Office / Home & Kitchen / Bedding / Decorative Pillows, Inserts & Covers"
"1012718";"Home & Office / Home & Kitchen / Bedding / Duvets, Covers & Sets"
"1012721";"Home & Office / Home & Kitchen / Bedding / Kids' Bedding"
"1012742";"Home & Office / Home & Kitchen / Bedding / Mattress Pads & Protectors"
"1012748";"Home & Office / Home & Kitchen / Bedding / Nursery Bedding"
"1012793";"Home & Office / Home & Kitchen / Bedding / Quilts & Sets"
"1012795";"Home & Office / Home & Kitchen / Bedding / Sheets & Pillowcases"
"1012802";"Home & Office / Home & Kitchen / Cleaning Supplies / Air Fresheners"
"1012815";"Home & Office / Home & Kitchen / Cleaning Supplies / Household Cleaners"
"1012886";"Home & Office / Home & Kitchen / Event & Party Supplies / Ceremony Supplies"
"1012890";"Home & Office / Home & Kitchen / Event & Party Supplies / Children's Party Supplies"
"1012915";"Home & Office / Home & Kitchen / Event & Party Supplies / Decorations"
"1012939";"Home & Office / Home & Kitchen / Event & Party Supplies / Tableware"
"1012944";"Home & Office / Home & Kitchen / Furniture / Accent Furniture"
"1012958";"Home & Office / Home & Kitchen / Furniture / Bathroom Furniture"
"1012960";"Home & Office / Home & Kitchen / Furniture / Bedroom Furniture"
"1012982";"Home & Office / Home & Kitchen / Furniture / Entryway Furniture"
"1012986";"Home & Office / Home & Kitchen / Furniture / Game & Recreation Room Furniture"
"1013012";"Home & Office / Home & Kitchen / Furniture / Home Office Furniture"
"1013030";"Home & Office / Home & Kitchen / Furniture / Kids' Furniture"
"1013066";"Home & Office / Home & Kitchen / Furniture / Kitchen & Dining Room Furniture"
"1013078";"Home & Office / Home & Kitchen / Furniture / Living Room Furniture"
"1013123";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Air Conditioners & Accessories"
"1013137";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Air Purifiers"
"1013148";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Dehumidifiers & Accessories"
"1013152";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Household Fans"
"1013168";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Humidifiers & Accessories"
"1013180";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Space Heaters & Accessories"
"1013185";"Home & Office / Home & Kitchen / Home Decor / Area Rugs, Runners & Pads"
"1013194";"Home & Office / Home & Kitchen / Home Decor / Artificial Plants"
"1013202";"Home & Office / Home & Kitchen / Home Decor / Candles & Holders"
"1013245";"Home & Office / Home & Kitchen / Home Decor / Clocks"
"1013260";"Home & Office / Home & Kitchen / Home Decor / Doormats"
"1013261";"Home & Office / Home & Kitchen / Home Decor / Doorstops"
"1013299";"Home & Office / Home & Kitchen / Home Decor / Home Décor Accents"
"1013367";"Home & Office / Home & Kitchen / Home Decor / Home Fragrance"
"1013424";"Home & Office / Home & Kitchen / Home Decor / Lampshades"
"1013425";"Home & Office / Home & Kitchen / Home Decor / Mirrors"
"1013433";"Home & Office / Home & Kitchen / Home Decor / Nursery Décor"
"1013465";"Home & Office / Home & Kitchen / Home Decor / Photo Albums & Accessories"
"1013472";"Home & Office / Home & Kitchen / Home Decor / Picture Frames"
"1013492";"Home & Office / Home & Kitchen / Home Decor / Tapestries"
"1013494";"Home & Office / Home & Kitchen / Home Decor / Vases"
"1013523";"Home & Office / Home & Kitchen / Home Decor / Window Treatments"
"1013548";"Home & Office / Home & Kitchen / Irons & Steamers / Garment Steamers"
"1013551";"Home & Office / Home & Kitchen / Irons & Steamers / Ironing Boards"
"1013552";"Home & Office / Home & Kitchen / Irons & Steamers / Ironing Sets"
"1013569";"Home & Office / Home & Kitchen / Kitchen & Dining / Bakeware"
"1013648";"Home & Office / Home & Kitchen / Kitchen & Dining / Coffee, Tea & Espresso"
"1013703";"Home & Office / Home & Kitchen / Kitchen & Dining / Cookware"
"1013755";"Home & Office / Home & Kitchen / Kitchen & Dining / Cutlery & Knife Accessories"
"1013806";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining"
"1014065";"Home & Office / Home & Kitchen / Kitchen & Dining / Food Service Equipment & Supplies"
"1014275";"Home & Office / Home & Kitchen / Kitchen & Dining / Kitchen Utensils & Gadgets"
"1014474";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances"
"1014561";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization"
"1014616";"Home & Office / Home & Kitchen / Kitchen & Dining / Travel & To-Go Drinkware"
"1014620";"Home & Office / Home & Kitchen / Kitchen & Dining / Water Coolers & Filters"
"1014648";"Home & Office / Home & Kitchen / Lighting & Ceiling Fans / Ceiling Lights"
"1014665";"Home & Office / Home & Kitchen / Lighting & Ceiling Fans / Lamps & Shades"
"1014691";"Home & Office / Home & Kitchen / Seasonal Décor / Candles"
"1014709";"Home & Office / Home & Kitchen / Seasonal Décor / Seasonal Lighting"
"1014719";"Home & Office / Home & Kitchen / Seasonal Décor / Trees"
"1014725";"Home & Office / Home & Kitchen / Storage & Organization / Baskets, Bins & Containers"
"1014729";"Home & Office / Home & Kitchen / Storage & Organization / Clothing & Closet Storage"
"1014791";"Home & Office / Home & Kitchen / Storage & Organization / Laundry Storage & Organization"
"1014801";"Home & Office / Home & Kitchen / Storage & Organization / Office Storage & Organization"
"1014814";"Home & Office / Home & Kitchen / Storage & Organization / Racks, Shelves & Drawers"
"1014820";"Home & Office / Home & Kitchen / Storage & Organization / Trash, Recycling & Compost"
"1014828";"Home & Office / Home & Kitchen / Vacuums & Floor Care / Carpet & Upholstery Cleaners & Accessories"
"1014833";"Home & Office / Home & Kitchen / Vacuums & Floor Care / Steam Cleaners, Steam Mops & Accessories"
"1014840";"Home & Office / Home & Kitchen / Vacuums & Floor Care / Vacuum Parts & Accessories"
"1014859";"Home & Office / Home & Kitchen / Vacuums & Floor Care / Vacuums"
"1014870";"Home & Office / Home & Kitchen / Wall Art / Paintings"
"1014872";"Home & Office / Home & Kitchen / Wall Art / Posters & Prints"
"1017055";"Home & Office / Office Products / Office & School Supplies / Binders & Binding Systems"
"1017082";"Home & Office / Office Products / Office & School Supplies / Calendars, Planners & Personal Organizers"
"1017109";"Home & Office / Office Products / Office & School Supplies / Cutting & Measuring Devices"
"1017121";"Home & Office / Office Products / Office & School Supplies / Desk Accessories & Workspace Organizers"
"1017176";"Home & Office / Office Products / Office & School Supplies / Education & Crafts"
"1017382";"Home & Office / Office Products / Office & School Supplies / Envelopes, Mailers & Shipping Supplies"
"1017428";"Home & Office / Office Products / Office & School Supplies / Filing Products"
"1017466";"Home & Office / Office Products / Office & School Supplies / Forms, Recordkeeping & Money Handling"
"1017545";"Home & Office / Office Products / Office & School Supplies / Labels, Indexes & Stamps"
"1017599";"Home & Office / Office Products / Office & School Supplies / Office Storage Supplies"
"1017607";"Home & Office / Office Products / Office & School Supplies / Paper"
"1017678";"Home & Office / Office Products / Office & School Supplies / Staplers & Punches"
"1017694";"Home & Office / Office Products / Office & School Supplies / Tape, Adhesives & Fasteners"
"1017792";"Home & Office / Office Products / Office Electronics / Calculators"
"1017800";"Home & Office / Office Products / Office Electronics / Electronic Dictionaries, Thesauri & Translators"
"1017805";"Home & Office / Office Products / Office Electronics / Electronic Organizers"
"1017806";"Home & Office / Office Products / Office Electronics / Fax Machines"
"1017807";"Home & Office / Office Products / Office Electronics / Other Office Equipment"
"1017898";"Home & Office / Office Products / Office Electronics / Video Projectors & Accessories"
"1017935";"Home & Office / Office Products / Office Furniture & Lighting / Chairs & Sofas"
"1017944";"Home & Office / Office Products / Office Furniture & Lighting / Desks & Workstations"
"1017953";"Home & Office / Office Products / Office Furniture & Lighting / Furniture Accessories"
"1017971";"Home & Office / Office Products / Office Furniture & Lighting / Tables"
"1014959";"Home & Office / Tools & Home Improvement / Appliances / Dishwashers"
"1014962";"Home & Office / Tools & Home Improvement / Appliances / Freezers"
"1014966";"Home & Office / Tools & Home Improvement / Appliances / Large Appliance Accessories"
"1015148";"Home & Office / Tools & Home Improvement / Appliances / Range Hoods"
"1015153";"Home & Office / Tools & Home Improvement / Appliances / Refrigerators"
"1015157";"Home & Office / Tools & Home Improvement / Appliances / Wall Ovens"
"1015161";"Home & Office / Tools & Home Improvement / Appliances / Washers & Dryers"
"1015169";"Home & Office / Tools & Home Improvement / Appliances / Wine Cellars"
"1015177";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials"
"1015609";"Home & Office / Tools & Home Improvement / Hardware / Door Hardware & Locks"
"1015658";"Home & Office / Tools & Home Improvement / Hardware / Mailboxes"
"1015845";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures"
